day,bed_type,zip_code,from_facility_pfi,to_facility_pfi,patients,rank
0,icu,10030,1445,1172,0.10673945254521998,1
0,icu,10022,10139,1458,0.08834506692412285,1
0,icu,10031,1445,1464,0.2013931639244691,1
0,icu,10037,1445,1172,0.06106229263549993,1
0,icu,10065,10139,1458,0.0803543893891272,1
0,icu,10456,1164,1178,0.35101435765045486,1
0,icu,10459,1164,1178,0.17020707056118267,1
1,icu,10030,1445,1172,0.112962745987725,1
1,icu,10022,10139,1458,0.09349590162072806,1
1,icu,10031,1445,1464,0.21313510869306837,1
1,icu,10037,1445,1172,0.06462244360387633,1
1,icu,10065,10139,1458,0.08503933888659629,1
1,icu,10456,1164,1178,0.37147975538392886,1
1,icu,10459,1164,1178,0.18013075408056978,1
2,icu,10030,1445,1172,0.11956105397789317,1
2,icu,10022,10139,1458,0.09895712469314753,1
2,icu,10031,1445,1464,0.22558462094932713,1
2,icu,10037,1445,1172,0.0683971286316463,1
2,icu,11105,1639,1454,0.06538722853175571,1
2,icu,10065,10139,1458,0.09000660260126395,1
2,icu,11106,1639,1458,0.1461990257887493,1
2,icu,10456,1164,1178,0.3931783943175276,1
2,icu,10459,1164,1178,0.190652436990562,1
2,icu,11102,1639,1454,0.11656028273498054,1
2,icu,11103,1639,1626,0.1314315549343033,1
2,icu,11230,1293,1324,0.31798664296037227,1
2,icu,11229,1293,1324,0.28968889838681783,1
2,icu,11370,1639,1626,0.11278912372279144,1
3,icu,10030,1445,1172,0.12654511709858243,1
3,icu,10022,10139,1458,0.10473762580203412,1
3,icu,10031,1445,1464,0.23876196573969818,1
3,icu,10034,3975,1178,0.033098756145318625,1
3,icu,10037,1445,1172,0.07239249206935609,1
3,icu,11104,1639,1626,0.09257348000602549,1
3,icu,11105,1639,1454,0.12219022297844602,1
3,icu,10065,10139,1458,0.0952642661374373,1
3,icu,11106,1639,1458,0.15473912467814768,1
3,icu,10456,1164,1178,0.41614559502581683,1
3,icu,10459,1164,1178,0.20178924625874994,1
3,icu,10460,1176,1178,0.2171809658910896,2
3,icu,10463,3975,1186,0.26341660947500345,1
3,icu,10468,3975,1186,0.3421664954964676,2
3,icu,11102,1639,1454,0.12336905820911624,1
3,icu,11103,1639,1626,0.13910902385224408,1
3,icu,11230,1293,1324,0.38107972028002807,1
3,icu,11229,1293,1324,0.30661084315380327,1
3,icu,11355,1628,1637,0.32305740700504393,1
3,icu,11356,1628,1637,0.09423388321484026,1
3,icu,11357,1628,1637,0.1225912109976096,1
3,icu,11360,1628,1637,0.04943787554552562,1
3,icu,11361,1628,1637,0.08781732984329892,1
3,icu,11362,1628,1633,0.03552169645834743,1
3,icu,11363,1628,1637,0.016039554426327044,1
3,icu,11365,1628,1633,0.15127038303802554,1
3,icu,11370,1639,1626,0.11937760996642106,1
3,icu,11411,1633,1629,0.04280238596007199,1
3,icu,11412,1633,1629,0.10940675848173574,1
3,icu,11418,1629,1638,0.010531107544191898,1
3,icu,11419,1629,1638,0.17118913037341119,2
3,icu,11423,1633,1637,0.10516017156520481,2
3,icu,11426,1633,1637,0.04673518893727312,2
3,icu,11427,1633,1637,0.07351928653449556,3
3,icu,11428,1633,1637,0.05916144345096757,3
3,icu,11436,1629,1638,0.05723135989220046,2
3,icu,11429,1633,1637,0.07898436693080857,3
3,icu,11432,1633,1637,0.26247549846054224,2
3,icu,11433,1633,1637,0.1349731545687168,2
3,icu,11434,1629,1635,0.2410199438144466,2
3,icu,11435,1629,1638,0.2219453202390056,2
4,icu,10030,1445,1172,0.13393140696278955,1
4,icu,10022,10139,1458,0.11085103801105683,1
4,icu,10031,1445,1464,0.2526982212660764,1
4,icu,10034,3975,1178,0.13500738531531434,1
4,icu,10037,1445,1172,0.07661795681012536,1
4,icu,11104,1639,1626,0.09797688531110893,1
4,icu,11105,1639,1454,0.052129983266754054,1
4,icu,11105,1639,1456,0.0771923395207095,2
4,icu,10128,1454,1456,0.27445529552878567,1
4,icu,10065,10139,1458,0.10082472946881907,1
4,icu,11106,1639,1458,0.16377106565233865,1
4,icu,10456,1164,1178,0.4404355246655284,1
4,icu,10457,1176,1178,0.36728798669508744,2
4,icu,10458,1176,1186,0.3909122394382855,1
4,icu,10459,1164,1178,0.2135674475716135,1
4,icu,10460,1176,1178,0.2519260411795566,2
4,icu,11004,1633,1637,0.03828069132119211,2
4,icu,10463,3975,1186,0.27879192760057986,1
4,icu,10468,3975,1186,0.3621383519813602,2
4,icu,11102,1639,1458,0.13056996524606568,2
4,icu,11103,1639,1626,0.14722865419798964,1
4,icu,11211,1692,1318,0.09360448811124711,1
4,icu,11212,1286,1301,0.1611648280155814,1
4,icu,11221,1692,1318,0.38643141859260377,1
4,icu,11230,1293,1324,0.4033228959939236,1
4,icu,11415,1629,1638,0.06631001834561444,2
4,icu,11229,1293,1324,0.32450735796976926,1
4,icu,11358,1628,1637,0.1427622410455356,1
4,icu,11234,1324,1294,0.23350707504643103,2
4,icu,11236,1286,1320,0.3853024081768825,1
4,icu,11237,1318,1309,0.16085291222489775,2
4,icu,11239,1286,1301,0.05253020133956156,1
4,icu,11354,1628,1637,0.26956878867292294,1
4,icu,11355,1628,1637,0.43586537474244297,1
4,icu,11356,1628,1637,0.09973420430516267,1
4,icu,11357,1628,1637,0.1297467160063656,1
4,icu,11360,1628,1637,0.052323506278834565,1
4,icu,11361,1628,1637,0.09294312424924171,1
4,icu,11362,1628,1637,0.037595056162185995,2
4,icu,11416,1629,1638,0.1099376469099454,1
4,icu,11363,1628,1637,0.016975764380546644,1
4,icu,11364,1633,1637,0.1108232686046745,2
4,icu,11365,1628,1637,0.1600998576365441,2
4,icu,11366,1633,1637,0.04041868329394491,1
4,icu,11417,1629,1638,0.1106189172649085,2
4,icu,11370,1639,1626,0.12634554085719837,1
4,icu,11378,1318,1626,0.12860468295357164,1
4,icu,11378,1318,1638,0.008349457889133188,3
4,icu,11421,1629,1638,0.16098010937988222,1
4,icu,11385,1318,1638,0.3446161733473297,2
4,icu,11385,1318,1309,0.08058767368425152,3
4,icu,11411,1633,1637,0.04580317403080268,2
4,icu,11412,1633,1637,0.11579270248161254,2
4,icu,11413,1629,1635,0.12684632435362922,2
4,icu,11414,1629,1309,0.07555961225972105,5
4,icu,11420,1629,1637,0.16897058487105648,4
4,icu,11418,1629,1637,0.14707243711994486,3
4,icu,11419,1629,1637,0.18118123886033533,3
4,icu,11423,1633,1637,0.11129824727416515,2
4,icu,11426,1633,1637,0.049463067027427025,2
4,icu,11427,1633,1637,0.07781052094483193,3
4,icu,11428,1633,1637,0.06261462742307865,3
4,icu,11436,1629,1637,0.06057188715377179,3
4,icu,11429,1633,1637,0.08359459166541733,3
4,icu,11432,1633,1637,0.2777958850414918,2
4,icu,11433,1633,1637,0.14285137908175208,2
4,icu,11434,1629,1635,0.25508799486916683,2
4,icu,11435,1629,1637,0.23490000791780763,3
5,ward,11356,1628,1637,0.03588379527110974,1
5,ward,11357,1628,1637,0.6865532570488231,1
5,ward,11360,1628,1637,0.27686923231402616,1
5,ward,11361,1628,1637,0.491807474113485,1
5,ward,11362,1628,1633,0.19893380774135266,1
5,ward,11363,1628,1637,0.08982706218002383,1
5,ward,11365,1628,1633,0.847166557248582,1
5,icu,10013,1437,1438,0.012881772742393133,1
5,icu,10030,1445,1172,0.14173930023311465,1
5,icu,10022,10139,1458,0.11731339880694953,1
5,icu,10031,1445,1464,0.2674299469007866,1
5,icu,10034,3975,1178,0.14287800565114417,1
5,icu,10037,1445,1172,0.08108460763482732,1
5,icu,10035,1454,1456,0.1479025081628093,1
5,icu,10038,1437,1288,0.04965234969108279,1
5,icu,10038,1437,1438,0.05923828404299687,2
5,icu,11104,1639,1458,0.10368871258759355,2
5,icu,11105,1639,1456,0.13686151704139674,2
5,icu,10128,1454,1456,0.29045540859830393,1
5,icu,10065,10139,1458,0.10670257951575138,1
5,icu,10280,1437,1438,0.018330193000325828,2
5,icu,10282,1437,1438,0.013648225457772537,1
5,icu,11106,1639,1458,0.17331854245691022,1
5,icu,10456,1164,1178,0.2571794717750667,1
5,icu,10456,1164,1172,0.20893243191934407,2
5,icu,10452,1178,1464,0.36436015164964175,2
5,icu,10453,1178,1464,0.41290694395748,4
5,icu,10457,1176,1464,0.38870003234308537,4
5,icu,10458,1176,1186,0.4137015247359894,1
5,icu,10459,1164,1172,0.22601793901697104,2
5,icu,10460,1176,3058,0.26661275048958427,3
5,icu,11004,1633,1637,0.040512367661553195,2
5,icu,10462,3058,1165,0.11178675143837008,1
5,icu,10463,3975,1186,0.29504485635491084,1
5,icu,10465,3058,1165,0.15875555199496905,1
5,icu,10468,3975,1186,0.3832501857586868,2
5,icu,11102,1639,1458,0.13818189418842783,2
5,icu,10472,3058,1165,0.35638103772972446,2
5,icu,10473,3058,1165,0.251544862056359,1
5,icu,11103,1639,1458,0.15581174642691611,3
5,icu,11201,1288,1306,0.2493490968500947,2
5,icu,11205,1288,1309,0.20619149980390972,2
5,icu,11206,1692,1309,0.43101727940875434,2
5,icu,11207,1286,1309,0.43641770004684466,1
5,icu,11208,1286,1309,0.05581920388030315,2
5,icu,11208,1286,1301,0.3697187937145943,4
5,icu,11210,1324,1320,0.2553170578389098,2
5,icu,11211,1692,1438,0.2958561326609492,3
5,icu,11212,1286,1301,0.422853982137214,1
5,icu,11213,1309,1301,0.29969067557056006,1
5,icu,11216,1309,1301,0.24758242763895197,3
5,icu,11217,1288,1306,0.15025541281001922,1
5,icu,11221,1692,1301,0.40895948233130297,3
5,icu,11230,1293,1305,0.42683569405087163,2
5,icu,11415,1629,1637,0.07017574004403357,3
5,icu,11229,1293,1294,0.34342539126697114,2
5,icu,11358,1628,1637,0.15108495165086555,1
5,icu,11233,1309,1301,0.3280051252232372,4
5,icu,11234,1324,1294,0.34410109007356393,2
5,icu,11235,1294,1305,0.21452993388626534,3
5,icu,11236,1286,1320,0.30042243666921353,1
5,icu,11236,1286,1301,0.10734221653343923,2
5,icu,11237,1318,1301,0.24145196889478535,6
5,icu,11238,1288,1306,0.21011342197804211,1
5,icu,11239,1286,1301,0.05559259137061633,1
5,icu,11354,1628,1637,0.2852840296212524,1
5,icu,11355,1628,1637,0.46127532453237363,1
5,icu,11356,1628,1637,0.1055484792409278,1
5,icu,11357,1628,1637,0.13731065140976462,1
5,icu,11360,1628,1637,0.055373846462805236,1
5,icu,11372,1626,1637,0.3438595806894642,3
5,icu,11361,1628,1637,0.09836149482269702,1
5,icu,11362,1628,1637,0.03978676154827054,2
5,icu,11416,1629,1637,0.11634675910348807,5
5,icu,11363,1628,1637,0.017965412436004767,1
5,icu,11364,1633,1637,0.11728401050798531,2
5,icu,11373,1626,1637,0.5759800482700744,2
5,icu,11365,1628,1637,0.1694333114497164,2
5,icu,11366,1633,1637,0.042774999653511524,1
5,icu,11374,1638,1637,0.19039449723082116,2
5,icu,11417,1629,1637,0.11706774595468172,6
5,icu,11369,1626,1637,0.18128820670641224,2
5,icu,11370,1639,1172,0.13371119556482486,3
5,icu,11375,1638,1637,0.2603769244259786,2
5,icu,11379,1638,1637,0.12737188960202417,5
5,icu,11377,1626,1458,0.3926404195930252,3
5,icu,11378,1318,1463,0.14493825255241008,6
5,icu,11421,1629,1637,0.17036487984699603,6
5,icu,11385,1318,1301,0.44999225425466527,7
5,icu,11411,1633,1637,0.048473393827522915,2
5,icu,11412,1633,1637,0.12254315096088618,2
5,icu,11413,1629,1635,0.1342411735883673,2
5,icu,11414,1629,1301,0.07996456402906192,6
5,icu,11420,1629,1637,0.1788211816983127,4
5,icu,11418,1629,1637,0.15564642225218625,3
5,icu,11419,1629,1637,0.1917436887567947,3
5,icu,11423,1633,1637,0.11778667934247289,2
5,icu,11426,1633,1637,0.05234665017592921,2
5,icu,11427,1633,1637,0.08234669551824202,3
5,icu,11428,1633,1637,0.06626491632220444,3
5,icu,11436,1629,1637,0.06410308898912788,3
5,icu,11691,1635,1301,0.20016822657868816,8
5,icu,11692,1635,1301,0.0763224588134944,7
5,icu,11693,1635,1301,0.04241586549816152,7
5,icu,11429,1633,1637,0.08846796427085356,3
5,icu,11432,1633,1637,0.2939907468033942,2
5,icu,11433,1633,1637,0.05462003120162262,2
5,icu,11433,1633,1301,0.09655925502814411,12
5,icu,11434,1629,1301,0.26995903881357236,10
5,icu,11435,1629,1301,0.24859413861211396,12
5,icu,11694,1635,1301,0.06051540973163007,6
5,icu,11697,1294,1301,0.00019311906181020719,5
6,ward,11358,1628,1637,0.7993994082645283,1
6,ward,11354,1628,1637,1.509454660935074,1
6,ward,11355,1628,1637,2.4406350033477686,1
6,ward,11356,1628,1637,0.5584632415503384,1
6,ward,11357,1628,1637,0.7265187716314427,1
6,ward,11360,1628,1637,0.2929862942140588,1
6,ward,11361,1628,1637,0.5204364822446431,1
6,ward,11362,1628,1633,0.21051410673875104,1
6,ward,11363,1628,1637,0.09505605894991946,1
6,ward,11365,1628,1633,0.8964816643433521,1
6,icu,10002,1437,1438,0.42737768984814184,1
6,icu,10004,1437,1306,0.006698347679677781,2
6,icu,10005,1437,1438,0.03308729681038851,2
6,icu,10006,1437,1438,0.010277080388873129,2
6,icu,10007,1437,1438,0.01830264711351043,2
6,icu,10012,1437,1438,0.08881649949914601,1
6,icu,10013,1437,1438,0.1308874495619233,1
6,icu,10030,1445,1172,0.14999020285754722,1
6,icu,10022,10139,1458,0.12414242525554507,1
6,icu,10031,1445,1464,0.2829975308179255,1
6,icu,10034,3975,1464,0.15119519439034254,3
6,icu,10037,1445,1172,0.08580469021485247,1
6,icu,10035,1454,1456,0.1565121823375346,1
6,icu,10038,1437,1438,0.11522935569880642,2
6,icu,11104,1639,1458,0.10972462125516809,2
6,icu,11105,1639,1456,0.1448284750289377,2
6,icu,10128,1454,1456,0.30736334654595066,1
6,icu,10065,10139,1458,0.11291393086228885,1
6,icu,10280,1437,1438,0.01939722689483499,2
6,icu,10282,1437,1438,0.014442713500701886,1
6,icu,11106,1639,1458,0.18340773024370335,1
6,icu,10456,1164,1172,0.4932451259069257,2
6,icu,10452,1178,1464,0.3855702191929435,2
6,icu,10453,1178,1464,0.4369430086335581,4
6,icu,10457,1176,1464,0.41132696863881923,4
6,icu,10458,1176,1186,0.43778384340527865,1
6,icu,10459,1164,1172,0.23917485458757778,2
6,icu,10460,1176,1165,0.2821327639163738,4
6,icu,10461,3058,1165,0.2386545985230545,1
6,icu,11004,1633,1165,0.042870666313450954,7
6,icu,10462,3058,1165,0.4072669747156531,1
6,icu,10463,3975,1186,0.3122199544090165,1
6,icu,10465,3058,1165,0.1679970016031173,1
6,icu,10468,3975,1186,0.40555987656631665,2
6,icu,11102,1639,1458,0.1462257137327125,2
6,icu,10472,3058,1165,0.3771266265301918,2
6,icu,10473,3058,1165,0.2661877462747082,1
6,icu,11103,1639,1458,0.16488183175538107,3
6,icu,11201,1288,1306,0.2638641615796133,2
6,icu,11203,1320,1301,0.3689004418812025,1
6,icu,11205,1288,1306,0.2181942822648767,3
6,icu,11206,1692,1306,0.45610757967128235,4
6,icu,11207,1286,1301,0.4618223686231896,3
6,icu,11208,1286,1301,0.45030933889104424,4
6,icu,11210,1324,1301,0.27017952843895365,3
6,icu,11211,1692,1438,0.3130784565853083,3
6,icu,11212,1286,1301,0.4474690820088061,1
6,icu,11213,1309,1301,0.3171362152163484,1
6,icu,11214,1294,1305,0.47522712686751173,2
6,icu,11216,1309,1301,0.2619946513384475,3
6,icu,11217,1288,1306,0.15900205384641786,1
6,icu,11221,1692,1301,0.1642853123691032,3
6,icu,11221,1692,1306,0.2684804457128514,7
6,icu,11223,1294,1305,0.383134765278486,3
6,icu,11224,1294,1305,0.19103752151844036,3
6,icu,11225,1301,1306,0.2585864493791822,3
6,icu,11226,1320,1306,0.5241799987388464,2
6,icu,11230,1293,1305,0.4516825766194581,2
6,icu,11415,1629,1458,0.07426079758804942,13
6,icu,11229,1293,1305,0.3634168083082655,5
6,icu,11358,1628,1165,0.15987988165290568,8
6,icu,11233,1309,1306,0.3470989005140753,7
6,icu,11234,1324,1305,0.3641318407721253,6
6,icu,11235,1294,1305,0.4326789606694534,3
6,icu,11236,1286,1306,0.4315013757752013,7
6,icu,11237,1318,1438,0.2555073274336795,8
6,icu,11238,1288,1306,0.2223445066664516,1
6,icu,11239,1286,1306,0.05882873728981045,9
6,icu,11354,1628,1172,0.12903240966116786,8
6,icu,11354,1628,1165,0.172858522525847,9
6,icu,11355,1628,1458,0.4881270006695537,11
6,icu,11356,1628,1165,0.1116926483100677,7
6,icu,11357,1628,1165,0.14530375432628856,6
6,icu,11360,1628,1165,0.058597258842811764,7
6,icu,11372,1626,1458,0.3638762726872431,6
6,icu,11361,1628,1165,0.10408729644892863,7
6,icu,11362,1628,1165,0.04210282134775021,7
6,icu,11416,1629,1306,0.12311951569571311,14
6,icu,11363,1628,1165,0.019011211789983894,7
6,icu,11364,1633,1165,0.12411132621021304,9
6,icu,11373,1626,1458,0.6095088951324216,9
6,icu,11365,1628,1165,0.17929633286867042,12
6,icu,11366,1633,1458,0.045265010231529054,14
6,icu,11367,1637,1458,0.16932035666439474,11
6,icu,11374,1638,1458,0.2014777074223181,11
6,icu,11368,1637,1458,0.7192332216806747,9
6,icu,11417,1629,1306,0.12388247250367185,15
6,icu,11369,1626,1458,0.19184132315352695,7
6,icu,11370,1639,1456,0.14149476760579982,4
6,icu,11375,1638,1458,0.27553393906873935,11
6,icu,11379,1638,1458,0.13478643910571042,11
6,icu,11377,1626,1458,0.4154967330018699,3
6,icu,11378,1318,1463,0.15337537201326912,6
6,icu,11421,1629,1306,0.1802821295577598,14
6,icu,11422,1635,1306,0.10529217951084904,16
6,icu,11385,1318,1306,0.4761871223364022,13
6,icu,11411,1633,1458,0.05129511830117896,17
6,icu,11412,1633,1458,0.12967661080022852,15
6,icu,11413,1629,1306,0.1327817665444086,17
6,icu,11413,1629,1458,0.0092738300702154,18
6,icu,11414,1629,1305,0.08461944683237665,18
6,icu,11420,1629,1463,0.18923068812985377,18
6,icu,11418,1629,1458,0.1647068837595591,14
6,icu,11419,1629,1458,0.20290543784247422,18
6,icu,11423,1633,1458,0.12464325631238622,16
6,icu,11426,1633,1165,0.05539384395074313,9
6,icu,11427,1633,1165,0.08714024653089246,11
6,icu,11428,1633,1165,0.0701223176998849,13
6,icu,11436,1629,1458,0.06783464646334109,18
6,icu,11691,1635,1305,0.29533327705186585,17
6,icu,11692,1635,1305,0.0807653280437764,15
6,icu,11693,1635,1305,0.0448849702233914,14
6,icu,11429,1633,1165,0.0936178454779717,13
6,icu,11432,1633,1458,0.31110448322208367,14
6,icu,11433,1633,1458,0.15997970761932853,15
6,icu,11434,1629,1305,0.28567384577376503,19
6,icu,11435,1629,1458,0.26306525584861656,14
6,icu,11694,1635,1305,0.06403812186688206,9
6,icu,11697,1294,1305,0.0002043608738644304,6
7,ward,10038,1437,1288,0.3921029972546799,1
7,ward,10280,1437,1288,0.10262275733971032,1
7,ward,10282,1437,1438,0.07641046274012232,1
7,ward,11230,1293,1324,2.372451065192279,1
7,ward,11229,1293,1324,1.9226890077839867,1
7,ward,11358,1628,1637,0.8458587604982137,1
7,ward,11236,1286,1320,1.629461929818354,1
7,ward,11239,1286,1301,0.31123867675648714,1
7,ward,11354,1628,1637,1.5971808777024936,1
7,ward,11355,1628,1637,2.582479393176081,1
7,ward,11356,1628,1637,0.5909199086187825,1
7,ward,11357,1628,1637,0.7687424600238169,1
7,ward,11360,1628,1637,0.3100140194060055,1
7,ward,11361,1628,1637,0.5506831168979714,1
7,ward,11362,1628,1633,0.22274872804822654,1
7,ward,11363,1628,1637,0.10058051003037223,1
7,ward,11365,1628,1633,0.9485832258208483,1
7,ward,11435,1629,1633,0.6202712585763518,1
7,ward,11435,1629,1638,0.7065554172615881,2
7,icu,10002,1437,1438,0.45221595020234917,1
7,icu,10004,1437,1438,0.007087641055450285,3
7,icu,10005,1437,1438,0.03501025842517327,2
7,icu,10006,1437,1438,0.01087436191395847,2
7,icu,10007,1437,1438,0.019366357094108822,2
7,icu,10012,1437,1438,0.09397832097628717,1
7,icu,10013,1437,1438,0.13849434301130384,1
7,icu,10030,1445,1469,0.15870730671591637,2
7,icu,10022,10139,1458,0.13135731258528752,1
7,icu,10031,1445,1464,0.29944473084034845,1
7,icu,10034,3975,1464,0.15998232973169998,3
7,icu,10037,1445,1469,0.09079147189717635,2
7,icu,10035,1454,1456,0.16560832943610257,1
7,icu,10038,1437,1438,0.12192623484172914,2
7,icu,11104,1639,1458,0.11610157722348512,2
7,icu,11105,1639,1456,0.1532455905099769,2
7,icu,10128,1454,1456,0.32522663470112195,1
7,icu,10065,10139,1458,0.11947624255752741,1
7,icu,10280,1437,1438,0.020524551467942066,2
7,icu,10282,1437,1438,0.015282092548024465,1
7,icu,11106,1639,1458,0.1940669879985619,1
7,icu,10451,1172,1464,0.2581673120406787,2
7,icu,10456,1164,1464,0.5219114581622973,4
7,icu,10452,1178,1464,0.4079787204241285,2
7,icu,10453,1178,1464,0.4623371844789264,4
7,icu,10454,1172,1456,0.20012712321375314,3
7,icu,10455,1172,1464,0.23280150014491677,4
7,icu,10457,1176,1464,0.4352323960404884,4
7,icu,10458,1176,1186,0.46322688673594387,1
7,icu,10459,1164,1464,0.2530751761287813,5
7,icu,10460,1176,1165,0.2985297055702468,4
7,icu,10461,3058,1165,0.2525246839150897,1
7,icu,11004,1633,1165,0.045362216052114664,7
7,icu,10462,3058,1165,0.4309364441146107,1
7,icu,10463,3975,1186,0.3303654980337795,1
7,icu,10465,3058,1165,0.17776062137940257,1
7,icu,10468,3975,1186,0.4291301331394983,2
7,icu,11102,1639,1458,0.15472403368353502,2
7,icu,10472,3058,1165,0.39904440454894896,2
7,icu,10473,3058,1165,0.2256149002921497,1
7,icu,10473,3058,1169,0.056043097944985854,7
7,icu,10474,1172,1464,0.051718158748546066,7
7,icu,11103,1639,1458,0.17446440464605756,3
7,icu,10475,1165,1168,0.1809214513964972,2
7,icu,11201,1288,1438,0.279199371861151,5
7,icu,11203,1320,1305,0.39034013196770007,7
7,icu,11205,1288,1438,0.2308752586457919,8
7,icu,11206,1692,1438,0.4826155586381493,6
7,icu,11207,1286,1305,0.06110680368122762,14
7,icu,11207,1286,1438,0.4275556749938821,16
7,icu,11208,1286,1438,0.47648033673438284,17
7,icu,11210,1324,1304,0.2858817740852535,9
7,icu,11211,1692,1438,0.331273894486436,3
7,icu,11212,1286,1304,0.13084143786092212,13
7,icu,11212,1286,1438,0.34263357244831094,17
7,icu,11213,1309,1438,0.33556748120987867,13
7,icu,11218,1305,1438,0.3812363703535993,14
7,icu,11214,1294,1740,0.5028462922682873,6
7,icu,11215,1306,1438,0.22166126642765926,13
7,icu,11216,1309,1438,0.2772212097572232,10
7,icu,11217,1288,1438,0.16824290685326132,10
7,icu,11219,1305,1740,0.5549604703953601,13
7,icu,11220,1304,1738,0.6046269878492901,8
7,icu,11221,1692,1438,0.45791716122479276,8
7,icu,11223,1294,1740,0.4054017232334429,10
7,icu,11224,1294,1740,0.20214020612180264,4
7,icu,11225,1301,1438,0.27361493052435465,14
7,icu,11226,1320,1438,0.10789266060220931,14
7,icu,11226,1320,1463,0.4467515378139056,15
7,icu,11228,1305,1740,0.1881215973846294,6
7,icu,11230,1293,1740,0.4779333840481746,14
7,icu,11415,1629,1458,0.07857667337758457,13
7,icu,11229,1293,1740,0.38453780155679734,13
7,icu,11231,1306,1463,0.14113496133780098,10
7,icu,11358,1628,1458,0.16917175209964275,15
7,icu,11232,1304,1738,0.15209939810822498,13
7,icu,11233,1309,1463,0.3672715325077835,15
7,icu,11234,1324,1740,0.3852943901498631,17
7,icu,11235,1294,1740,0.4578253193357525,10
7,icu,11236,1286,1463,0.45657929577264283,19
7,icu,11237,1318,1463,0.270356856718796,9
7,icu,11238,1288,1463,0.23526668504892975,13
7,icu,11239,1286,1463,0.062247735351297434,21
7,icu,11354,1628,1458,0.31943617554049875,14
7,icu,11355,1628,1458,0.5164958786352163,11
7,icu,11356,1628,1456,0.1181839817237565,14
7,icu,11357,1628,1169,0.15374849200476337,15
7,icu,11360,1628,1169,0.0620028038812011,13
7,icu,11372,1626,1458,0.3850239690046052,6
7,icu,11361,1628,1458,0.11013662337959429,16
7,icu,11362,1628,1169,0.04454974560964531,17
7,icu,11416,1629,1463,0.13027495375009693,17
7,icu,11363,1628,1169,0.020116102006074447,14
7,icu,11364,1633,1458,0.1313244061311855,16
7,icu,11373,1626,1458,0.6449322243915686,9
7,icu,11365,1628,1458,0.18971664516416967,13
7,icu,11366,1633,1458,0.047895714022983565,14
7,icu,11367,1637,1458,0.17916088695410604,11
7,icu,11374,1638,1458,0.21318715288799628,11
7,icu,11368,1637,1458,0.7610334897804147,9
7,icu,11417,1629,1463,0.13108225194574444,18
7,icu,11369,1626,1458,0.2029907229569562,7
7,icu,11370,1639,1456,0.1497181352734001,4
7,icu,11375,1638,1458,0.2915473713970423,11
7,icu,11379,1638,1458,0.14261993333399764,11
7,icu,11377,1626,1458,0.4396444980250979,3
7,icu,11378,1318,1463,0.16228921452887307,6
7,icu,11421,1629,1463,0.19075973420941505,16
7,icu,11422,1635,1458,0.11141153162041206,19
7,icu,11385,1318,1463,0.5038620805826199,14
7,icu,11411,1633,1458,0.05427627883793337,17
7,icu,11412,1633,1458,0.13721313293841447,15
7,icu,11413,1629,1458,0.15031155844253322,18
7,icu,11414,1629,1463,0.08953734475119034,20
7,icu,11420,1629,1463,0.20022836351259357,18
7,icu,11418,1629,1458,0.17427928905381707,14
7,icu,11419,1629,1458,0.21469785989007,18
7,icu,11423,1633,1458,0.13188725085216507,16
7,icu,11426,1633,1458,0.058613213493776066,18
7,icu,11427,1633,1458,0.09220464783699055,16
7,icu,11428,1633,1458,0.07419767405339286,17
7,icu,11436,1629,1458,0.0717770483479382,18
7,icu,11691,1635,1463,0.3124974037737871,22
7,icu,11692,1635,1463,0.08545923297423051,23
7,icu,11693,1635,1463,0.047493586917434494,22
7,icu,11429,1633,1458,0.09905871072437246,17
7,icu,11432,1633,1458,0.3291851980913529,14
7,icu,11433,1633,1458,0.16927737973377788,15
7,icu,11434,1629,1463,0.30227658739146085,20
7,icu,11435,1629,1458,0.278354035469368,14
7,icu,11694,1635,1740,0.06775987801210633,21
7,icu,11697,1294,1740,0.00021623788268316786,11
8,ward,10002,1437,1438,0.854187088191317,1
8,ward,10004,1437,1288,0.03749411945506646,1
8,ward,10005,1437,1288,0.18520672834253704,1
8,ward,10006,1437,1288,0.057526139008697436,1
8,ward,10007,1437,1288,0.10244939051161622,1
8,ward,10012,1437,1438,0.49715192478065307,1
8,ward,10013,1437,1438,0.7326448108886175,1
8,ward,10038,1437,1288,0.6449983539088586,1
8,ward,10280,1437,1288,0.10857632017198551,1
8,ward,10282,1437,1438,0.0808433439329424,1
8,ward,11106,1639,1458,0.33007451182943404,1
8,ward,11102,1639,1454,0.8185010155161744,1
8,ward,11103,1639,1626,0.922928965685432,1
8,ward,11208,1286,1318,1.8144481840047484,1
8,ward,11212,1286,1301,2.504716090535058,1
8,ward,11213,1309,1301,0.030925321446009013,1
8,ward,11216,1309,1692,1.4665196886801164,1
8,ward,11230,1293,1324,1.0781521169778383,1
8,ward,11229,1293,1324,2.034232003816285,1
8,ward,11233,1309,1318,1.9428922267025421,2
8,ward,11236,1286,1320,2.415336572842571,1
8,ward,11237,1318,1692,0.6615904193468873,1
8,ward,11239,1286,1301,0.3292948961169751,1
8,ward,11355,1628,1637,2.4527267256246548,1
8,ward,11356,1628,1637,0.6252015718288092,1
8,ward,11357,1628,1637,0.8133403314534379,1
8,ward,11360,1628,1637,0.327999191421118,1
8,ward,11361,1628,1637,0.5826304804469002,1
8,ward,11362,1628,1633,0.2356712861885674,1
8,ward,11363,1628,1637,0.10641559380409962,1
