day,bed_type,zip_code,from_facility_pfi,to_facility_pfi,patients,rank
212,icu,10456,1164,1178,0.008039670519554593,1
212,icu,10459,1164,1178,0.003898441011273875,1
213,icu,10030,1445,1172,0.0023528254688876195,1
213,icu,10022,10139,1458,0.0019473635900614885,1
213,icu,10031,1445,1464,0.0044392486006109835,1
213,icu,10037,1445,1172,0.001345977648148496,1
213,icu,10065,10139,1458,0.0017712275019544131,1
213,icu,10456,1164,1178,0.0077373033206755235,1
213,icu,10459,1164,1178,0.003751822976902054,1
214,icu,10030,1445,1172,0.002264299964083885,1
214,icu,10022,10139,1458,0.0018740936654001795,1
214,icu,10031,1445,1464,0.004272221029499151,1
214,icu,10037,1445,1172,0.0012953349836871907,1
214,icu,10065,10139,1458,0.0017045847310365586,1
214,icu,10456,1164,1178,0.0074461858147917385,1
214,icu,10459,1164,1178,0.003610659925347053,1
215,icu,10030,1445,1172,0.0021790636189547006,1
215,icu,10022,10139,1458,0.001803546080273534,1
215,icu,10031,1445,1464,0.004111399357496925,1
215,icu,10037,1445,1172,0.0012465739443024914,1
215,icu,10065,10139,1458,0.0016404180681645064,1
215,icu,10456,1164,1178,0.007165884761895501,1
215,icu,10459,1164,1178,0.0034747417782717317,1
216,icu,10030,1445,1172,0.0020969785147282984,1
216,icu,10022,10139,1458,0.001735606683420408,1
216,icu,10031,1445,1464,0.003956523363129037,1
216,icu,10037,1445,1172,0.0011996156309912569,1
216,icu,10065,10139,1458,0.00157862368688584,1
216,icu,10456,1164,1178,0.006895946613950676,1
216,icu,10459,1164,1178,0.003343848609963919,1
217,icu,10030,1445,1172,0.002017942654689512,1
217,icu,10022,10139,1458,0.0016701910551964003,1
217,icu,10031,1445,1464,0.0038074006017024746,1
217,icu,10037,1445,1172,0.0011544016946321376,1
217,icu,10065,10139,1458,0.0015191248031851702,1
217,icu,10456,1164,1178,0.006636035953165594,1
217,icu,10459,1164,1178,0.0032178177761371636,1
218,icu,10030,1445,1172,0.0019418630352723073,1
218,icu,10022,10139,1458,0.001607222219318895,1
218,icu,10031,1445,1464,0.0036638555965591403,1
218,icu,10037,1445,1172,0.001110878930802309,1
218,icu,10065,10139,1458,0.0014618514031680889,1
218,icu,10456,1164,1178,0.006385846935860044,1
218,icu,10459,1164,1178,0.003096500973009228,1
219,icu,10030,1445,1172,0.0018686171636416722,1
219,icu,10022,10139,1458,0.0015465987921153238,1
219,icu,10031,1445,1464,0.0035256572314715,1
219,icu,10037,1445,1172,0.0010689772651931724,1
219,icu,10065,10139,1458,0.001406711273161701,1
219,icu,10456,1164,1178,0.006144976742431958,1
219,icu,10459,1164,1178,0.002979702873115759,1
